date,volume_of_trades,strike,expiration_date,options_close_price,options_volume,count,bid,bid_size,ask,ask_size,open_interest,delta,theta,vega,rho,epsilon,lambda,gamma,d1,d2,implied_vol,iv_error,stock_close,stock_high,stock_low,stock_open,stock_traded_volume,divCash,reported_estimate_eps_percent_diff,vix-open,vix-high,vix-low,vix-close,pos_em_count,neg_em_count,em_total_count,pos_nem_count,neu_em_count,neu_nem_count,neg_nem_count,nem_total_count,pos_total_count,neu_total_count,neg_total_count,total_count,article_sentiment,article_count,previous_price,log_return,7_day_vol,7_day_vol_target,forecasted_implied_vol_diff
2023-07-13,26728543569.0,123,29 days,5.7,120,59,5.7,1,5.8,59,131.0,0.588,-0.0876,13.6617,5.3663,-5.8191,12.8497,0.0333,0.2226,0.129,0.2636,0.0,124.089244208,124.378194592,120.0140474133,120.4923101178,44297915,0.0,0.0,13.44,13.61,13.12,13.61,37.0,16.0,91.0,60.0,38.0,40.0,36.0,136.0,97.0,78.0,52.0,227.0,0.0,0.0,5.06,0.11909969154113043,0.19842362121192436,0.15283493040501217,-0.17926506959498784
2023-07-13,26728543569.0,123,8 days,2.88,8135,1863,2.85,64,3.0,2,4170.0,0.643,-0.124,6.8773,1.6922,-1.7553,27.8144,0.0767,0.3666,0.3276,0.3574,-0.0002,124.089244208,124.378194592,120.0140474133,120.4923101178,44297915,0.0,0.0,13.44,13.61,13.12,13.61,37.0,16.0,91.0,60.0,38.0,40.0,36.0,136.0,97.0,78.0,52.0,227.0,0.0,0.0,3.15,-0.08961215868968717,0.2781677035226138,0.1542173537484783,-0.10938264625152169
2023-07-13,26728543569.0,123,22 days,5.35,145,75,5.3,55,5.6,65,444.0,0.5872,-0.1061,11.905,4.0856,-4.408,13.6715,0.0356,0.2204,0.1326,0.2841,-0.0001,124.089244208,124.378194592,120.0140474133,120.4923101178,44297915,0.0,0.0,13.44,13.61,13.12,13.61,37.0,16.0,91.0,60.0,38.0,40.0,36.0,136.0,97.0,78.0,52.0,227.0,0.0,0.0,4.6,0.15104025741286592,0.20777308169482656,0.18976775155422884,-0.16763224844577115
2023-07-13,9323968275.0,123,1 days,1.79,34268,5362,1.51,297,1.9,112,8849.0,0.7909,-0.2943,1.8739,0.2649,-0.2698,55.0344,0.147,0.8095,0.7938,0.404,-0.0001,124.089244208,124.378194592,120.0140474133,120.4923101178,44297915,0.0,0.0,13.44,13.61,13.12,13.61,37.0,16.0,91.0,60.0,38.0,40.0,36.0,136.0,97.0,78.0,52.0,227.0,0.0,0.0,1.79,0.0,0.6942132312030076,0.4530267174962096,0.15322671749620959
2023-07-13,9323968275.0,123,15 days,5.0,1993,385,4.9,50,5.2,65,1326.0,0.5863,-0.1418,9.835,2.7956,-3.0011,14.6049,0.0381,0.2182,0.1363,0.3321,0.0,124.089244208,124.378194592,120.0140474133,120.4923101178,44297915,0.0,0.0,13.44,13.61,13.12,13.61,37.0,16.0,91.0,60.0,38.0,40.0,36.0,136.0,97.0,78.0,52.0,227.0,0.0,0.0,5.0,0.0,0.22749628747684367,0.22252471839980853,-0.1814752816001915
2023-07-13,9323968275.0,123,29 days,5.7,120,59,5.7,1,5.8,59,131.0,0.588,-0.0876,13.6617,5.3663,-5.8191,12.8497,0.0333,0.2226,0.129,0.2636,0.0,124.089244208,124.378194592,120.0140474133,120.4923101178,44297915,0.0,0.0,13.44,13.61,13.12,13.61,37.0,16.0,91.0,60.0,38.0,40.0,36.0,136.0,97.0,78.0,52.0,227.0,0.0,0.0,5.7,0.0,0.19842362121192436,0.15283493040501217,-0.17926506959498784
2023-07-13,9323968275.0,123,8 days,2.88,8135,1863,2.85,64,3.0,2,4170.0,0.643,-0.124,6.8773,1.6922,-1.7553,27.8144,0.0767,0.3666,0.3276,0.3574,-0.0002,124.089244208,124.378194592,120.0140474133,120.4923101178,44297915,0.0,0.0,13.44,13.61,13.12,13.61,37.0,16.0,91.0,60.0,38.0,40.0,36.0,136.0,97.0,78.0,52.0,227.0,0.0,0.0,2.88,0.0,0.2781677035226138,0.1542173537484783,-0.10938264625152169
2023-07-13,9323968275.0,123,22 days,5.35,145,75,5.3,55,5.6,65,444.0,0.5872,-0.1061,11.905,4.0856,-4.408,13.6715,0.0356,0.2204,0.1326,0.2558,-0.0001,124.089244208,124.378194592,120.0140474133,120.4923101178,44297915,0.0,0.0,13.44,13.61,13.12,13.61,37.0,16.0,91.0,60.0,38.0,40.0,36.0,136.0,97.0,78.0,52.0,227.0,0.0,0.0,5.35,0.0,0.20777308169482656,0.18976775155422884,-0.16763224844577115
2023-07-13,32250909993.0,123,1 days,1.79,34268,5362,1.51,297,1.9,112,8849.0,0.7909,-0.2943,1.8739,0.2649,-0.2698,55.0344,0.147,0.8095,0.7938,0.404,-0.0001,124.089244208,124.378194592,120.0140474133,120.4923101178,44297915,0.0,0.0,13.44,13.61,13.12,13.61,37.0,16.0,91.0,60.0,38.0,40.0,36.0,136.0,97.0,78.0,52.0,227.0,0.0,0.0,1.79,0.0,0.0942622933640299,0.4530267174962096,0.15322671749620959
2023-07-13,32250909993.0,123,15 days,5.0,1993,385,4.9,50,5.2,65,1326.0,0.5863,-0.1418,9.835,2.7956,-3.0011,14.6049,0.0381,0.2182,0.1363,0.3321,0.0,124.089244208,124.378194592,120.0140474133,120.4923101178,44297915,0.0,0.0,13.44,13.61,13.12,13.61,37.0,16.0,91.0,60.0,38.0,40.0,36.0,136.0,97.0,78.0,52.0,227.0,0.0,0.0,5.0,0.0,0.1088277552741583,0.22252471839980853,-0.1814752816001915
2023-07-13,32250909993.0,123,29 days,5.7,120,59,5.7,1,5.8,59,131.0,0.588,-0.0876,13.6617,5.3663,-5.8191,12.8497,0.0333,0.2226,0.129,0.2636,0.0,124.089244208,124.378194592,120.0140474133,120.4923101178,44297915,0.0,0.0,13.44,13.61,13.12,13.61,37.0,16.0,91.0,60.0,38.0,40.0,36.0,136.0,97.0,78.0,52.0,227.0,0.0,0.0,5.7,0.0,0.05326300127704486,0.15283493040501217,-0.17926506959498784
2023-07-13,32250909993.0,123,8 days,2.88,8135,1863,2.85,64,3.0,2,4170.0,0.643,-0.124,6.8773,1.6922,-1.7553,27.8144,0.0767,0.3666,0.3276,0.3574,-0.0002,124.089244208,124.378194592,120.0140474133,120.4923101178,44297915,0.0,0.0,13.44,13.61,13.12,13.61,37.0,16.0,91.0,60.0,38.0,40.0,36.0,136.0,97.0,78.0,52.0,227.0,0.0,0.0,2.88,0.0,0.04007577568812791,0.1542173537484783,-0.10938264625152169
2023-07-13,32250909993.0,123,22 days,5.35,145,75,5.3,55,5.6,65,444.0,0.5872,-0.1061,11.905,4.0856,-4.408,13.6715,0.0356,0.2204,0.1326,0.2841,-0.0001,124.089244208,124.378194592,120.0140474133,120.4923101178,44297915,0.0,0.0,13.44,13.61,13.12,13.61,37.0,16.0,91.0,60.0,38.0,40.0,36.0,136.0,97.0,78.0,52.0,227.0,0.0,0.0,5.35,0.0,0.06754725658284691,0.18976775155422884,-0.16763224844577115
2023-07-14,82396219792.0,125,0 days,0.4,26791,3546,0.4,26,0.98,77,12940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3416,0.0564,124.9660591663,126.3161549259,123.0430445419,124.348303173,33283076,0.0,0.0,13.72,13.76,13.22,13.34,29.0,23.0,68.0,36.0,16.0,29.0,34.0,99.0,65.0,45.0,57.0,167.0,0.0,0.0,0.01,3.6888794541139363,1.6497170440402156,0.0,0.0
2023-07-14,82396219792.0,125,14 days,3.68,2011,553,3.7,33,3.85,26,3216.0,0.5447,-0.1277,9.7374,2.4796,-2.6208,18.5671,0.0472,0.1125,0.0456,0.3204,0.0,124.9660591663,126.3161549259,123.0430445419,124.348303173,33283076,0.0,0.0,13.72,13.76,13.22,13.34,29.0,23.0,68.0,36.0,16.0,29.0,34.0,99.0,65.0,45.0,57.0,167.0,0.0,0.0,1.8,0.7151260872787205,0.36716538315079156,0.0,-0.3416
2023-07-14,82396219792.0,125,28 days,4.89,258,88,4.9,83,6.35,168,1017.0,0.55,-0.0875,13.749,4.9172,-5.2923,14.1094,0.0355,0.1258,0.037,0.2553,0.0,124.9660591663,126.3161549259,123.0430445419,124.348303173,33283076,0.0,0.0,13.72,13.76,13.22,13.34,29.0,23.0,68.0,36.0,16.0,29.0,34.0,99.0,65.0,45.0,57.0,167.0,0.0,0.0,2.95,0.5053871331350521,0.2527821273209681,0.0,-0.3204
2023-07-14,82396219792.0,125,7 days,2.05,20587,2679,2.0,1,2.05,10,40902.0,0.5556,-0.1345,6.8616,1.2971,-1.3364,34.0063,0.089,0.1399,0.1045,0.3425,-0.0003,124.9660591663,126.3161549259,123.0430445419,124.348303173,33283076,0.0,0.0,13.72,13.76,13.22,13.34,29.0,23.0,68.0,36.0,16.0,29.0,34.0,99.0,65.0,45.0,57.0,167.0,0.0,0.0,0.98,0.7380425004678363,0.4490827886158259,0.0,-0.2553
2023-07-14,82396219792.0,125,21 days,4.5,615,106,4.55,42,4.65,59,1070.0,0.5466,-0.106,11.9193,3.6858,-3.9447,15.236,0.0384,0.1172,0.0351,0.0,0.0,124.9660591663,126.3161549259,123.0430445419,124.348303173,33283076,0.0,0.0,13.72,13.76,13.22,13.34,29.0,23.0,68.0,36.0,16.0,29.0,34.0,99.0,65.0,45.0,57.0,167.0,0.0,0.0,2.29,0.6755255792101258,0.34163017449824756,0.0,-0.3425
2023-07-17,46942483266.0,125,11 days,3.2,2669,583,3.15,36,3.25,27,3717.0,0.5054,-0.1572,8.632,1.8021,-1.8985,19.6888,0.0485,0.0135,-0.0523,0.3466,0.0,124.1988460778,126.639878994,123.7454928891,125.4841770962,25716215,0.0,0.0,13.78,14.0,13.43,13.48,13.0,17.0,40.0,48.0,10.0,20.0,21.0,89.0,61.0,30.0,38.0,129.0,0.0,0.0,3.0,0.06453852113757116,0.10210157082921847,0.1496372183701039,-0.22996278162989608
2023-07-17,46942483266.0,125,25 days,4.55,180,70,4.5,1,4.6,94,1051.0,0.5209,-0.0984,12.9964,4.1364,-4.4481,14.2725,0.0352,0.0526,-0.038,0.2949,0.0,124.1988460778,126.639878994,123.7454928891,125.4841770962,25716215,0.0,0.0,13.78,14.0,13.43,13.48,13.0,17.0,40.0,48.0,10.0,20.0,21.0,89.0,61.0,30.0,38.0,129.0,0.0,0.0,4.19,0.08242649902881248,0.053908251018420034,0.10473446686654528,-0.24186553313345474
2023-07-17,46942483266.0,125,4 days,1.4,17146,3549,1.4,195,1.45,71,33052.0,0.4771,-0.1996,5.1972,0.6363,-0.6517,42.4584,0.1034,-0.0574,-0.0882,0.3775,0.0004,124.1988460778,126.639878994,123.7454928891,125.4841770962,25716215,0.0,0.0,13.78,14.0,13.43,13.48,13.0,17.0,40.0,48.0,10.0,20.0,21.0,89.0,61.0,30.0,38.0,129.0,0.0,0.0,2.05,-0.3813675565291038,0.22930942552467978,0.009687315859421487,-0.2852126841405785
2023-07-17,46942483266.0,125,18 days,4.15,571,130,4.1,45,4.3,65,1255.0,0.5152,-0.124,11.035,2.9626,-3.1673,15.4773,0.0381,0.0382,-0.0456,0.3852,0.0,124.1988460778,126.639878994,123.7454928891,125.4841770962,25716215,0.0,0.0,13.78,14.0,13.43,13.48,13.0,17.0,40.0,48.0,10.0,20.0,21.0,89.0,61.0,30.0,38.0,129.0,0.0,0.0,3.6,0.14217448878054273,0.08475251322271193,0.14214751342722032,-0.23535248657277968
2023-07-17,11747996603.0,124,11 days,3.75,382,129,3.65,14,3.75,22,1627.0,0.5534,-0.1588,8.5551,1.966,-2.0791,18.3953,0.0474,0.1344,0.0675,0.3504,0.0,124.1988460778,126.639878994,123.7454928891,125.4841770962,25716215,0.0,0.0,13.78,14.0,13.43,13.48,13.0,17.0,40.0,48.0,10.0,20.0,21.0,89.0,61.0,30.0,38.0,129.0,0.0,0.0,2.22,0.5242486440981313,0.28853939775414356,0.11804898084073996,-0.26715101915926004
2023-07-17,11747996603.0,124,25 days,5.1,27,13,5.0,73,5.1,67,382.0,0.5559,-0.0992,12.8863,4.397,-4.7463,13.5884,0.0345,0.1406,0.0489,0.2954,0.0,124.1988460778,126.639878994,123.7454928891,125.4841770962,25716215,0.0,0.0,13.78,14.0,13.43,13.48,13.0,17.0,40.0,48.0,10.0,20.0,21.0,89.0,61.0,30.0,38.0,129.0,0.0,0.0,3.14,0.485017739810118,0.29001175845876664,0.05597465918453625,-0.29442534081546373
2023-07-17,11747996603.0,124,4 days,1.92,9175,965,1.89,82,1.95,80,8893.0,0.5802,-0.198,5.1001,0.7715,-0.7925,37.6798,0.1013,0.2024,0.1715,0.3776,-0.0002,124.1988460778,126.639878994,123.7454928891,125.4841770962,25716215,0.0,0.0,13.78,14.0,13.43,13.48,13.0,17.0,40.0,48.0,10.0,20.0,21.0,89.0,61.0,30.0,38.0,129.0,0.0,0.0,1.58,0.1949003390008146,0.18599730308044393,0.007042879342938502,-0.2883571206570615
2023-07-17,11747996603.0,124,18 days,4.65,123,48,4.6,38,5.2,79,505.0,0.5533,-0.1237,10.9443,3.1719,-3.4012,14.83,0.0378,0.134,0.0501,0.3801,0.0001,124.1988460778,126.639878994,123.7454928891,125.4841770962,25716215,0.0,0.0,13.78,14.0,13.43,13.48,13.0,17.0,40.0,48.0,10.0,20.0,21.0,89.0,61.0,30.0,38.0,129.0,0.0,0.0,2.83,0.49659050794411874,0.26916546477513226,0.10951524748564527,-0.2680847525143547
2023-07-17,46651055737.0,125,11 days,3.2,2669,583,3.15,36,3.25,27,3717.0,0.5054,-0.1572,8.632,1.8021,-1.8985,19.6888,0.0485,0.0135,-0.0523,0.3466,0.0,124.1988460778,126.639878994,123.7454928891,125.4841770962,25716215,0.0,0.0,13.78,14.0,13.43,13.48,13.0,17.0,40.0,48.0,10.0,20.0,21.0,89.0,61.0,30.0,38.0,129.0,0.0,0.0,3.2,0.0,0.10210157082921847,0.1496372183701039,-0.22996278162989608
2023-07-17,46651055737.0,125,25 days,4.55,180,70,4.5,1,4.6,94,1051.0,0.5209,-0.0984,12.9964,4.1364,-4.4481,14.2725,0.0352,0.0526,-0.038,0.2949,0.0,124.1988460778,126.639878994,123.7454928891,125.4841770962,25716215,0.0,0.0,13.78,14.0,13.43,13.48,13.0,17.0,40.0,48.0,10.0,20.0,21.0,89.0,61.0,30.0,38.0,129.0,0.0,0.0,4.55,0.0,0.053908251018420034,0.10473446686654528,-0.24186553313345474
2023-07-17,46651055737.0,125,4 days,1.4,17146,3549,1.4,195,1.45,71,33052.0,0.4771,-0.1996,5.1972,0.6363,-0.6517,42.4584,0.1034,-0.0574,-0.0882,0.3775,0.0004,124.1988460778,126.639878994,123.7454928891,125.4841770962,25716215,0.0,0.0,13.78,14.0,13.43,13.48,13.0,17.0,40.0,48.0,10.0,20.0,21.0,89.0,61.0,30.0,38.0,129.0,0.0,0.0,1.4,0.0,0.22930942552467978,0.009687315859421487,-0.2852126841405785
2023-07-17,46651055737.0,125,18 days,4.15,571,130,4.1,45,4.3,65,1255.0,0.5152,-0.124,11.035,2.9626,-3.1673,15.4773,0.0381,0.0382,-0.0456,0.3852,0.0,124.1988460778,126.639878994,123.7454928891,125.4841770962,25716215,0.0,0.0,13.78,14.0,13.43,13.48,13.0,17.0,40.0,48.0,10.0,20.0,21.0,89.0,61.0,30.0,38.0,129.0,0.0,0.0,4.15,0.0,0.08475251322271193,0.14214751342722032,-0.23535248657277968
2023-07-18,57407446910.0,124,10 days,3.75,1869,429,3.7,67,3.8,80,1739.0,0.5124,-0.1974,8.1683,1.6346,-1.7374,16.9068,0.042,0.0311,-0.0455,0.3489,0.0002,123.3120673132,124.2287374968,122.5149628057,124.1490270461,26226447,0.0,0.0,13.61,13.67,13.29,13.3,28.0,19.0,67.0,39.0,20.0,18.0,23.0,80.0,67.0,38.0,42.0,147.0,0.0,0.0,1.79,0.7395402201296558,0.3572432817632521,0.0,-0.4631
2023-07-18,57407446910.0,124,24 days,4.5,899,79,2.95,349,4.6,30,389.0,0.524,-0.1002,12.6374,3.9684,-4.2643,14.4107,0.0359,0.0602,-0.0292,0.2998,0.0,123.3120673132,124.2287374968,122.5149628057,124.1490270461,26226447,0.0,0.0,13.61,13.67,13.29,13.3,28.0,19.0,67.0,39.0,20.0,18.0,23.0,80.0,67.0,38.0,42.0,147.0,0.0,0.0,2.85,0.4567584024957149,0.21977348213582615,0.0,-0.3489
2023-07-18,57407446910.0,124,3 days,1.25,16018,2422,1.21,2,1.26,10,6717.0,0.483,-0.2315,4.4721,0.4811,-0.4914,47.7983,0.1184,-0.0423,-0.0695,0.3872,0.0006,123.3120673132,124.2287374968,122.5149628057,124.1490270461,26226447,0.0,0.0,13.61,13.67,13.29,13.3,28.0,19.0,67.0,39.0,20.0,18.0,23.0,80.0,67.0,38.0,42.0,147.0,0.0,0.0,0.93,0.2957142441490451,0.23165817363033975,0.0,-0.2998
2023-07-18,57407446910.0,124,17 days,4.15,426,118,3.15,26,4.7,513,501.0,0.5186,-0.1295,10.6437,2.7963,-2.9896,15.4683,0.0385,0.0468,-0.0367,0.4553,0.0,123.3120673132,124.2287374968,122.5149628057,124.1490270461,26226447,0.0,0.0,13.61,13.67,13.29,13.3,28.0,19.0,67.0,39.0,20.0,18.0,23.0,80.0,67.0,38.0,42.0,147.0,0.0,0.0,2.43,0.5352170768901499,0.2538710066563431,0.0,-0.3872
2023-07-18,3565061720.0,123,10 days,4.19,1038,198,4.15,88,4.25,18,1643.0,0.5548,-0.1932,8.095,1.7663,-1.8811,16.3875,0.0423,0.1378,0.0624,0.3605,0.0,123.3120673132,124.2287374968,122.5149628057,124.1490270461,26226447,0.0,0.0,13.61,13.67,13.29,13.3,28.0,19.0,67.0,39.0,20.0,18.0,23.0,80.0,67.0,38.0,42.0,147.0,0.0,0.0,2.26,0.617335920649852,0.303432446579389,0.08742402103957711,-0.3678759789604229
2023-07-18,3565061720.0,123,24 days,5.15,314,61,4.5,266,5.1,22,152.0,0.5591,-0.1029,12.521,4.2115,-4.5502,13.4364,0.0344,0.1488,0.0563,0.2739,0.0,123.3120673132,124.2287374968,122.5149628057,124.1490270461,26226447,0.0,0.0,13.61,13.67,13.29,13.3,28.0,19.0,67.0,39.0,20.0,18.0,23.0,80.0,67.0,38.0,42.0,147.0,0.0,0.0,3.38,0.42112100518071743,0.20227312444277826,0.07111795822204303,-0.28938204177795696
2023-07-18,3565061720.0,123,3 days,1.67,8117,1496,1.68,198,1.82,268,5102.0,0.6091,-0.2068,4.3074,0.6059,-0.6196,45.1389,0.1249,0.2772,0.2523,0.3869,0.0001,123.3120673132,124.2287374968,122.5149628057,124.1490270461,26226447,0.0,0.0,13.61,13.67,13.29,13.3,28.0,19.0,67.0,39.0,20.0,18.0,23.0,80.0,67.0,38.0,42.0,147.0,0.0,0.0,1.33,0.22764468419500125,0.2054241706458348,0.3788955192016099,0.10499551920160993
2023-07-18,3565061720.0,123,17 days,4.65,309,57,4.6,47,5.2,60,660.0,0.5571,-0.1289,10.5458,2.9948,-3.2114,14.8264,0.0382,0.1437,0.0602,0.4631,0.0001,123.3120673132,124.2287374968,122.5149628057,124.1490270461,26226447,0.0,0.0,13.61,13.67,13.29,13.3,28.0,19.0,67.0,39.0,20.0,18.0,23.0,80.0,67.0,38.0,42.0,147.0,0.0,0.0,2.86,0.4860455947675038,0.23817981216207615,0.4763616314265646,0.0894616314265646
2023-07-18,5433552190.0,124,10 days,3.75,1869,429,3.7,67,3.8,80,1739.0,0.5124,-0.1974,8.1683,1.6346,-1.7374,16.9068,0.042,0.0311,-0.0455,0.3489,0.0002,123.3120673132,124.2287374968,122.5149628057,124.1490270461,26226447,0.0,0.0,13.61,13.67,13.29,13.3,28.0,19.0,67.0,39.0,20.0,18.0,23.0,80.0,67.0,38.0,42.0,147.0,0.0,0.0,3.75,0.0,0.3572432817632521,0.09240070133915176,-0.3706992986608483
2023-07-18,5433552190.0,124,24 days,4.5,899,79,2.95,349,4.6,30,389.0,0.524,-0.1002,12.6374,3.9684,-4.2643,14.4107,0.0359,0.0602,-0.0292,0.2998,0.0,123.3120673132,124.2287374968,122.5149628057,124.1490270461,26226447,0.0,0.0,13.61,13.67,13.29,13.3,28.0,19.0,67.0,39.0,20.0,18.0,23.0,80.0,67.0,38.0,42.0,147.0,0.0,0.0,4.5,0.0,0.21977348213582615,0.06860713307610034,-0.28029286692389965
2023-07-18,5433552190.0,124,3 days,1.25,16018,2422,1.21,2,1.26,10,6717.0,0.483,-0.2315,4.4721,0.4811,-0.4914,47.7983,0.1184,-0.0423,-0.0695,0.3872,0.0006,123.3120673132,124.2287374968,122.5149628057,124.1490270461,26226447,0.0,0.0,13.61,13.67,13.29,13.3,28.0,19.0,67.0,39.0,20.0,18.0,23.0,80.0,67.0,38.0,42.0,147.0,0.0,0.0,1.25,0.0,0.23165817363033975,0.35906692130925616,0.05926692130925615
2023-07-18,5433552190.0,124,17 days,4.15,426,118,3.15,26,4.7,513,501.0,0.5186,-0.1295,10.6437,2.7963,-2.9896,15.4683,0.0385,0.0468,-0.0367,0.4631,0.0,123.3120673132,124.2287374968,122.5149628057,124.1490270461,26226447,0.0,0.0,13.61,13.67,13.29,13.3,28.0,19.0,67.0,39.0,20.0,18.0,23.0,80.0,67.0,38.0,42.0,147.0,0.0,0.0,4.15,0.0,0.2538710066563431,0.0736325309826663,-0.3135674690173337
2023-07-18,32228223723.0,124,10 days,3.75,1869,429,3.7,67,3.8,80,1739.0,0.5124,-0.1974,8.1683,1.6346,-1.7374,16.9068,0.042,0.0311,-0.0455,0.3489,0.0002,123.3120673132,124.2287374968,122.5149628057,124.1490270461,26226447,0.0,0.0,13.61,13.67,13.29,13.3,28.0,19.0,67.0,39.0,20.0,18.0,23.0,80.0,67.0,38.0,42.0,147.0,0.0,0.0,3.75,0.0,0.3307324408610137,0.09240070133915176,-0.3706992986608483
2023-07-18,32228223723.0,124,24 days,4.5,899,79,2.95,349,4.6,30,389.0,0.524,-0.1002,12.6374,3.9684,-4.2643,14.4107,0.0359,0.0602,-0.0292,0.2998,0.0,123.3120673132,124.2287374968,122.5149628057,124.1490270461,26226447,0.0,0.0,13.61,13.67,13.29,13.3,28.0,19.0,67.0,39.0,20.0,18.0,23.0,80.0,67.0,38.0,42.0,147.0,0.0,0.0,4.5,0.0,0.20426856745492564,0.06860713307610034,-0.28029286692389965
2023-07-18,32228223723.0,124,3 days,1.25,16018,2422,1.21,2,1.26,10,6717.0,0.483,-0.2315,4.4721,0.4811,-0.4914,47.7983,0.1184,-0.0423,-0.0695,0.3872,0.0006,123.3120673132,124.2287374968,122.5149628057,124.1490270461,26226447,0.0,0.0,13.61,13.67,13.29,13.3,28.0,19.0,67.0,39.0,20.0,18.0,23.0,80.0,67.0,38.0,42.0,147.0,0.0,0.0,1.25,0.0,0.13224743036644684,0.35906692130925616,0.05926692130925615
2023-07-18,32228223723.0,124,17 days,4.15,426,118,3.15,26,4.7,513,501.0,0.5186,-0.1295,10.6437,2.7963,-2.9896,15.4683,0.0385,0.0468,-0.0367,0.4553,0.0,123.3120673132,124.2287374968,122.5149628057,124.1490270461,26226447,0.0,0.0,13.61,13.67,13.29,13.3,28.0,19.0,67.0,39.0,20.0,18.0,23.0,80.0,67.0,38.0,42.0,147.0,0.0,0.0,4.15,0.0,0.23935635332902136,0.0736325309826663,-0.3135674690173337
2023-07-18,3075854756.0,123,10 days,4.19,1038,198,4.15,88,4.25,18,1643.0,0.5548,-0.1932,8.095,1.7663,-1.8811,16.3875,0.0423,0.1378,0.0624,0.3605,0.0,123.3120673132,124.2287374968,122.5149628057,124.1490270461,26226447,0.0,0.0,13.61,13.67,13.29,13.3,28.0,19.0,67.0,39.0,20.0,18.0,23.0,80.0,67.0,38.0,42.0,147.0,0.0,0.0,4.19,0.0,0.303432446579389,0.08742402103957711,-0.3678759789604229
2023-07-18,3075854756.0,123,24 days,5.15,314,61,4.5,266,5.1,22,152.0,0.5591,-0.1029,12.521,4.2115,-4.5502,13.4364,0.0344,0.1488,0.0563,0.2739,0.0,123.3120673132,124.2287374968,122.5149628057,124.1490270461,26226447,0.0,0.0,13.61,13.67,13.29,13.3,28.0,19.0,67.0,39.0,20.0,18.0,23.0,80.0,67.0,38.0,42.0,147.0,0.0,0.0,5.15,0.0,0.20227312444277826,0.07111795822204303,-0.28938204177795696
2023-07-18,3075854756.0,123,3 days,1.67,8117,1496,1.68,198,1.82,268,5102.0,0.6091,-0.2068,4.3074,0.6059,-0.6196,45.1389,0.1249,0.2772,0.2523,0.3869,0.0001,123.3120673132,124.2287374968,122.5149628057,124.1490270461,26226447,0.0,0.0,13.61,13.67,13.29,13.3,28.0,19.0,67.0,39.0,20.0,18.0,23.0,80.0,67.0,38.0,42.0,147.0,0.0,0.0,1.67,0.0,0.2054241706458348,0.3788955192016099,0.10499551920160993
2023-07-18,3075854756.0,123,17 days,4.65,309,57,4.6,47,5.2,60,660.0,0.5571,-0.1289,10.5458,2.9948,-3.2114,14.8264,0.0382,0.1437,0.0602,0.4631,0.0001,123.3120673132,124.2287374968,122.5149628057,124.1490270461,26226447,0.0,0.0,13.61,13.67,13.29,13.3,28.0,19.0,67.0,39.0,20.0,18.0,23.0,80.0,67.0,38.0,42.0,147.0,0.0,0.0,4.65,0.0,0.23817981216207615,0.4763616314265646,0.0894616314265646
2023-07-18,4204274844.0,124,10 days,3.75,1869,429,3.7,67,3.8,80,1739.0,0.5124,-0.1974,8.1683,1.6346,-1.7374,16.9068,0.042,0.0311,-0.0455,0.3489,0.0002,123.3120673132,124.2287374968,122.5149628057,124.1490270461,26226447,0.0,0.0,13.61,13.67,13.29,13.3,28.0,19.0,67.0,39.0,20.0,18.0,23.0,80.0,67.0,38.0,42.0,147.0,0.0,0.0,3.75,0.0,0.3307324408610137,0.11549628686071377,-0.34760371313928623
2023-07-18,4204274844.0,124,24 days,4.5,899,79,2.95,349,4.6,30,389.0,0.524,-0.1002,12.6374,3.9684,-4.2643,14.4107,0.0359,0.0602,-0.0292,0.2998,0.0,123.3120673132,124.2287374968,122.5149628057,124.1490270461,26226447,0.0,0.0,13.61,13.67,13.29,13.3,28.0,19.0,67.0,39.0,20.0,18.0,23.0,80.0,67.0,38.0,42.0,147.0,0.0,0.0,4.5,0.0,0.20426856745492564,0.06689259157377679,-0.2820074084262232
2023-07-18,4204274844.0,124,3 days,1.25,16018,2422,1.21,2,1.26,10,6717.0,0.483,-0.2315,4.4721,0.4811,-0.4914,47.7983,0.1184,-0.0423,-0.0695,0.3872,0.0006,123.3120673132,124.2287374968,122.5149628057,124.1490270461,26226447,0.0,0.0,13.61,13.67,13.29,13.3,28.0,19.0,67.0,39.0,20.0,18.0,23.0,80.0,67.0,38.0,42.0,147.0,0.0,0.0,1.25,0.0,0.13224743036644684,0.5145907445019126,0.21479074450191254
2023-07-18,4204274844.0,124,17 days,4.15,426,118,3.15,26,4.7,513,501.0,0.5186,-0.1295,10.6437,2.7963,-2.9896,15.4683,0.0385,0.0468,-0.0367,0.4631,0.0,123.3120673132,124.2287374968,122.5149628057,124.1490270461,26226447,0.0,0.0,13.61,13.67,13.29,13.3,28.0,19.0,67.0,39.0,20.0,18.0,23.0,80.0,67.0,38.0,42.0,147.0,0.0,0.0,4.15,0.0,0.23935635332902136,0.07405810729592946,-0.31314189270407056
2023-07-18,67122474189.0,124,10 days,3.75,1869,429,3.7,67,3.8,80,1739.0,0.5124,-0.1974,8.1683,1.6346,-1.7374,16.9068,0.042,0.0311,-0.0455,0.3489,0.0002,123.3120673132,124.2287374968,122.5149628057,124.1490270461,26226447,0.0,0.0,13.61,13.67,13.29,13.3,28.0,19.0,67.0,39.0,20.0,18.0,23.0,80.0,67.0,38.0,42.0,147.0,0.0,0.0,3.75,0.0,0.3307324408610137,0.11549628686071377,-0.34760371313928623
